sku_id,title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,item_group_id,product_type,google_product_category
1560,Pizza Hawaiana - Mediana Masa-tradicional Borde-tradicional Salsa-Pizza,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,43300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1560,https://papajohns.vteximg.com.br/arquivos/ids/159165-800-800/HAWAIANA.jpg.jpg?v=639100729596170000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1561,Pizza Hawaiana - Mediana Masa-radicional Borde-tradicional Salsa-BBQ,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,43300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1561,https://papajohns.vteximg.com.br/arquivos/ids/159166-800-800/HAWAIANA.jpg.jpg?v=639100729596500000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1562,Pizza Hawaiana - Mediana Masa-tradicional Borde-tradicional Salsa-Ranch,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,43300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1562,https://papajohns.vteximg.com.br/arquivos/ids/159167-800-800/HAWAIANA.jpg.jpg?v=639100729596800000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1564,Pizza Hawaiana - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,52300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1564,https://papajohns.vteximg.com.br/arquivos/ids/159169-800-800/HAWAIANA.jpg.jpg?v=639100729597430000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1565,Pizza Hawaiana - Familiar Masa-tradicional Borde-tradicional Salsa-Ranch,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,52300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1565,https://papajohns.vteximg.com.br/arquivos/ids/159170-800-800/HAWAIANA.jpg.jpg?v=639100729597730000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1566,Pizza Hawaiana - Familiar Masa-tradicional Borde-queso Salsa-Pizza,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,65200 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1566,https://papajohns.vteximg.com.br/arquivos/ids/159171-800-800/HAWAIANA.jpg.jpg?v=639100729597900000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1567,Pizza Hawaiana - Familiar Masa-tradicional Borde-queso Salsa-BBQ,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,65200 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1567,https://papajohns.vteximg.com.br/arquivos/ids/159172-800-800/HAWAIANA.jpg.jpg?v=639100729598030000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1568,Pizza Hawaiana - Familiar Masa-tradicional Borde-queso Salsa-Ranch,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,65200 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1568,https://papajohns.vteximg.com.br/arquivos/ids/159173-800-800/HAWAIANA.jpg.jpg?v=639100729598500000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1569,Pizza Hawaiana - Mega familar Masa-tradicional Borde-tradicional Salsa-Pizza,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,63300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1569,https://papajohns.vteximg.com.br/arquivos/ids/159174-800-800/HAWAIANA.jpg.jpg?v=639100729598830000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1570,Pizza Hawaiana - Mega familar Masa-tradicional Borde-tradicional Salsa-BBQ,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,63300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1570,https://papajohns.vteximg.com.br/arquivos/ids/159175-800-800/HAWAIANA.jpg.jpg?v=639100729599300000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1571,Pizza Hawaiana - Mega familar Masa-tradicional Borde-tradicional Salsa-Ranch,Celebra lo dulce de la vida con nuestras Pizza Hawaiana y su mezcla perfecta de piña tropical y jamón canadiense . ¡Ordena ahora mismo!,in stock,new,63300 COP,,https://www.papajohns.com.co/hawaiana-12/p?skuId=1571,https://papajohns.vteximg.com.br/arquivos/ids/159176-800-800/HAWAIANA.jpg.jpg?v=639100729599600000,,Papa Johns,12,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
52,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,55500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=52,https://papajohns.vteximg.com.br/arquivos/ids/158006-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639008598046870000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1443,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,52300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1443,https://papajohns.vteximg.com.br/arquivos/ids/159037-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707462270000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
48,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,46500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=48,https://papajohns.vteximg.com.br/arquivos/ids/159011-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707456200000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1440,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,43300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1440,https://papajohns.vteximg.com.br/arquivos/ids/159034-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707461330000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1903,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-queso Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,60700 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1903,https://papajohns.vteximg.com.br/arquivos/ids/159002-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707454300000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1904,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-queso Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,60700 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1904,https://papajohns.vteximg.com.br/arquivos/ids/159003-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707454630000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1905,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-queso Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,60700 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1905,https://papajohns.vteximg.com.br/arquivos/ids/159004-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707454770000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1906,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-queso Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,56200 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1906,https://papajohns.vteximg.com.br/arquivos/ids/159005-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707454930000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1907,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-queso Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,56200 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1907,https://papajohns.vteximg.com.br/arquivos/ids/159006-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707455100000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1908,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-queso Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,56200 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1908,https://papajohns.vteximg.com.br/arquivos/ids/159007-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707455230000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
45,Pizza de Champiñones y Pollo - Personal Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,34500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=45,https://papajohns.vteximg.com.br/arquivos/ids/159008-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707455400000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
46,Pizza de Champiñones y Pollo - Personal Masa-tradicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,34500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=46,https://papajohns.vteximg.com.br/arquivos/ids/159009-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707455700000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
47,Pizza de Champiñones y Pollo - Personal Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,34500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=47,https://papajohns.vteximg.com.br/arquivos/ids/159010-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707456030000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
49,Pizza de Champiñones y Pollo - Mediana Masa-radicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,46500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=49,https://papajohns.vteximg.com.br/arquivos/ids/159012-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707456330000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
50,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,46500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=50,https://papajohns.vteximg.com.br/arquivos/ids/159013-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707456670000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
53,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,55500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=53,https://papajohns.vteximg.com.br/arquivos/ids/159015-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707456970000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
54,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,55500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=54,https://papajohns.vteximg.com.br/arquivos/ids/159016-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707457100000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
56,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-queso Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,69900 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=56,https://papajohns.vteximg.com.br/arquivos/ids/159018-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707457430000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
57,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-queso Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,69900 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=57,https://papajohns.vteximg.com.br/arquivos/ids/159019-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707457900000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
58,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-queso Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,69900 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=58,https://papajohns.vteximg.com.br/arquivos/ids/159020-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707458700000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
64,Pizza de Champiñones y Pollo - Mega familar Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,66500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=64,https://papajohns.vteximg.com.br/arquivos/ids/159026-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707460100000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
65,Pizza de Champiñones y Pollo - Mega familar Masa-tradicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,66500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=65,https://papajohns.vteximg.com.br/arquivos/ids/159027-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707460230000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
66,Pizza de Champiñones y Pollo - Mega familar Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,66500 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=66,https://papajohns.vteximg.com.br/arquivos/ids/159028-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707460400000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1437,Pizza de Champiñones y Pollo - Personal Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,31300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1437,https://papajohns.vteximg.com.br/arquivos/ids/159031-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707460870000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1438,Pizza de Champiñones y Pollo - Personal Masa-tradicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,31300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1438,https://papajohns.vteximg.com.br/arquivos/ids/159032-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707461030000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1439,Pizza de Champiñones y Pollo - Personal Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,31300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1439,https://papajohns.vteximg.com.br/arquivos/ids/159033-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707461200000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1441,Pizza de Champiñones y Pollo - Mediana Masa-radicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,43300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1441,https://papajohns.vteximg.com.br/arquivos/ids/159035-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707461670000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1442,Pizza de Champiñones y Pollo - Mediana Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,43300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1442,https://papajohns.vteximg.com.br/arquivos/ids/159036-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707461970000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1444,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,52300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1444,https://papajohns.vteximg.com.br/arquivos/ids/159038-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707462430000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1445,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,52300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1445,https://papajohns.vteximg.com.br/arquivos/ids/159039-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707462600000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1446,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-queso Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,65200 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1446,https://papajohns.vteximg.com.br/arquivos/ids/159040-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707462730000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1447,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-queso Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,65200 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1447,https://papajohns.vteximg.com.br/arquivos/ids/159041-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707463070000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1448,Pizza de Champiñones y Pollo - Familiar Masa-tradicional Borde-queso Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,65200 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1448,https://papajohns.vteximg.com.br/arquivos/ids/159042-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707463230000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1449,Pizza de Champiñones y Pollo - Mega familar Masa-tradicional Borde-tradicional Salsa-Pizza,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,63300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1449,https://papajohns.vteximg.com.br/arquivos/ids/159043-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707463400000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1450,Pizza de Champiñones y Pollo - Mega familar Masa-tradicional Borde-tradicional Salsa-BBQ,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,63300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1450,https://papajohns.vteximg.com.br/arquivos/ids/159044-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707463530000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
1451,Pizza de Champiñones y Pollo - Mega familar Masa-tradicional Borde-tradicional Salsa-Ranch,"Como un hongo nunca te vas a quedar si acompañas tus días con nuestras Pizza de Champiñones y Pollo , tienen ingredientes en exceso.",in stock,new,63300 COP,,https://www.papajohns.com.co/pollo-y-champinones-3/p?skuId=1451,https://papajohns.vteximg.com.br/arquivos/ids/159045-800-800/POLLO-Y-CHAMPINONES.jpg.jpg?v=639100707463830000,,Papa Johns,3,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
2077,Epica De Queso - 6-Porciones Masa-tradicional Borde-tradicional Salsa-Pizza,La simplicidad se vuelve extraordinaria con cada bocado de la pizza de Queso de Papa Johns. ¿Ya la probaste?,in stock,new,25900 COP,,https://www.papajohns.com.co/epica-queso-276/p?skuId=2077,https://papajohns.vteximg.com.br/arquivos/ids/159872-800-800/f62041ea-fdfd-4db7-9403-2bfd819d932b___cd79d9045a74781845e4907defa59a3d.jpg?v=639229145394500000,,Papa Johns,276,Pizzas > Pizzas prearmadas > Las Épicas,"Food, Beverages & Tobacco > Food Items"
2078,Epica De Queso - 6-Porciones Masa-tradicional Borde-tradicional Salsa-Pizza,La simplicidad se vuelve extraordinaria con cada bocado de la pizza de Queso de Papa Johns. ¿Ya la probaste?,in stock,new,24900 COP,,https://www.papajohns.com.co/epica-queso-276/p?skuId=2078,https://papajohns.vteximg.com.br/arquivos/ids/159873-800-800/f62041ea-fdfd-4db7-9403-2bfd819d932b___cd79d9045a74781845e4907defa59a3d.jpg?v=639229145395430000,,Papa Johns,276,Pizzas > Pizzas prearmadas > Las Épicas,"Food, Beverages & Tobacco > Food Items"
1399,Pizza de queso - Personal Masa-tradicional Borde-tradicional Salsa-Pizza,"Explosión de sabor con queso mozzarella derretido y dorado, con la salsa pizza de Papa Johns con su sabor inconfundible.",in stock,new,22900 COP,,https://www.papajohns.com.co/pizza-de-queso-205/p?skuId=1399,https://papajohns.vteximg.com.br/arquivos/ids/159956-800-800/VTEX_PIZZA-QUESO-4-PORCIONES.jpg?v=639256165936600000,,Papa Johns,205,Pizzas > Pizzas prearmadas > Pizzas Favoritas,"Food, Beverages & Tobacco > Food Items"
